date,headline_length,headline_environment_count,headline_social_count,headline_governance_count,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49
2008-02-11,7.0,0.0,0.0,0.0,0.08729326313495639,-0.009338488442636716,0.04021528995594745,-0.004881812404650526,-0.05288656082116673,-0.024299523439083537,-0.004940126872434733,-0.017190629466777258,0.12124662158457564,0.05274208100060558,-0.009398031457970817,-0.012860916880137893,0.025364577164963334,-0.002151555569799025,-0.004736197360626209,-0.003364289945110435,0.01791716221011839,-0.002881370947803619,-0.0032585809660599513,0.0021965534678546816,0.020302825781854515,-0.02156706435571859,-0.00949232583453955,0.0010981327395337922,-0.008363777411633902,-0.020616009935190582,-0.01564763232810509,0.022960296482763324,-0.016196752173451817,0.00322705197936947,0.008175384435626947,-0.0028418735453754453,0.003275704783471623,0.011776912235681218,0.010524149741799816,0.008489202616674973,-0.0441735236216343,0.030206244651095344,-0.02676125772954826,0.007874112927895333,-0.03147134599690693,-0.005854717996794118,-4.263963234953311e-05,0.006935963034840178,-0.015971280451211788,-0.0021066448783342994,-0.01439810586898675,-0.0020049782614011942,-0.009532222125045592,-0.0012595942897726956
2008-02-21,5.0,0.0,0.0,0.0,0.022807791436161677,0.031169157672055536,0.05324669025968344,-0.004022964463685794,-0.0033789445848305235,-0.08219481948441093,0.04491784125257433,-0.023042574988870645,-0.14751560736756175,0.15892907974674084,-0.10729827357612745,-0.012234627810040826,0.07052308079806067,0.011999953984913214,0.026358817049939906,0.01497466872831978,0.010887646547940333,-0.008510954639104541,0.03216729520265029,-0.009679315805481646,-0.008590217351682857,0.012152016277367582,0.018830990494577524,0.022198486856093543,0.014272027565745766,-0.031786437988836215,-0.00903287934110227,-0.004504699689557602,-0.02694057856630179,0.03346252302488678,0.025334776304252477,0.008030568757209646,0.024421075958941368,0.003094209568209264,0.025749707861254672,-0.012044956116063727,-0.013887371975937283,-0.03382127419805991,-0.011966835818135863,0.026004363503019674,0.04465847366844534,-0.005792712875810401,-0.08316953652364932,0.025450596465321357,-0.0020299952792693244,-0.003035740479721378,-0.050577049805723404,-0.03592604322283619,-0.07328973252093986,-0.08389753689029603
2008-02-22,5.0,0.0,0.0,0.0,0.03962522949968023,0.0030683007736955997,0.023440202308986482,0.0038631263381797834,-0.01970255509295975,-0.02032358671403583,-0.0049273070476207985,-0.015110674557983818,0.06452297332619512,0.02316427880038487,-0.019694646319037477,0.009545482602272478,-0.014925283999609998,-0.021881015372610394,-0.012227069518946507,-0.028463536883757128,0.005290199614948601,-0.01911831866233245,-0.016605717685581244,0.010115704964659081,-0.00814297671855054,0.01594581654537495,-0.021063544316651077,-0.025535356814965427,0.006009279052594468,-0.010169607690649857,0.0026924406874493613,0.005532905098500669,-0.019259888478129518,0.01680864630279535,0.05596156004631055,0.015090952755750035,-0.017225086718542906,0.0001757557546857775,0.006601886715009635,-0.03495434935290433,-0.007227387013559718,0.005944276380478962,0.022538565053562637,-0.0016771348580417863,-0.003926624475104093,-0.00870526211911776,0.0024877019269843514,-0.0009833815157981912,0.004144201704032172,-0.01109032937016488,-0.006714930250175295,-0.019749044327526943,-0.006647431859690719,-0.01525598877690867
2008-02-28,5.0,0.0,0.0,0.0,0.020361473828383478,0.015012758815060659,0.05368279400374505,-0.013854232342278488,-0.056783913925315246,0.08783807009082184,-0.0737960172429239,0.05854901354535518,0.02117226270458277,0.1032869382149892,0.06450516803263648,0.19490501554534734,-0.03705908136998068,0.5235006350556606,0.015062578331361147,-0.2837829967613575,-0.037692875633336786,0.014464846762836665,0.033667201062903,-0.09965199675657146,-0.10377684258045153,0.19502393182530464,-0.05788811056027901,0.08931569813795334,0.014415407564358189,0.059393910541305536,0.03686272256076341,-0.01394018844267277,0.0024987789471672267,-0.012943958278144877,0.01512661039015341,-0.025438393055227566,-0.0375119426203695,0.000965851760749618,-0.055551645375204815,0.0012295690526702683,0.032800561262026795,0.010220885513840145,0.0482826742389201,0.003806556417301441,0.000800836785953188,0.0012253513290772402,0.028305991109857653,-0.05528184789501299,-0.05677202327287721,0.01479237457570159,0.017218863011286858,-0.04495341630135766,-0.056611864058545625,-0.050617848214688704
2008-02-29,8.0,0.0,0.0,0.0,0.07822559761274692,-0.0007751198173874803,0.04091821618573153,0.0013437716557592322,-0.043652555883892726,-0.03390786412197742,0.008358363332542222,-0.041596508682487154,0.1393647754339782,0.04240352812720794,-0.032905465495723714,-0.0018694844646963407,0.017631708171186835,-0.0018258615407680714,-0.013975370929642334,-0.0024502742128458257,0.012865481138788205,-0.01594203741566159,0.0029326013780232173,0.006200439628926214,0.018420854791230942,-0.007088621660318806,-0.0012835970722409563,0.0022607883679377425,0.008505373167786661,-0.00044635230227394265,-0.019438782036941517,0.024513747024993045,0.0007150910035553706,0.006227218572605379,0.0032217558388793434,0.013504508378934353,0.0014181279757042654,0.012079764114549727,-0.011144436463555228,-0.0017252009074434087,-0.02515840789182114,0.02187488612587216,-0.00694288767566608,-0.010569737546354742,-0.028779530652027548,-0.011410984079318454,-0.003849261383581449,-0.0173557834914439,-0.014555964184503556,-0.008209448691449144,0.005324436949429314,0.009905477829033768,-0.03743143966947079,-0.008834199839873156
2008-03-05,6.0,0.0,0.0,0.0,0.007175776247247018,0.010054037277753222,0.005257580411910438,0.004452334729758107,0.008822665217288106,-0.00898581082358055,-0.0018650999045032575,0.00536077627509808,0.009323949482895258,0.010757766030965624,0.004956675795990863,0.008483504546299278,-0.026550865026168286,-0.019927878761190926,-0.015591145979149169,-0.027247127749891104,-0.007075209925576493,-0.009743427000609938,-0.015588716074440574,0.005301580216886194,0.0069291753433198796,-0.00018674038838435708,-0.009409006656372426,0.0017851330661961915,-0.007348327141065639,0.014287779708195152,0.0023181750247070402,-0.005860459731800406,-0.011970962794079528,0.01088345021215621,0.0134387343810103,0.046524089340338644,-0.015298843510347963,-4.216133192950083e-05,-0.027011746022064576,0.004740537633368087,-0.00530211913544855,0.002546037455425475,0.017329498164356288,-0.016352610781763473,-0.017164178218135796,0.0034477223357720155,-0.007703135204977805,0.0011576993281708385,0.008781849991352895,0.004197564752541904,0.0017355458386404336,-0.01929472020170929,0.013845932776183461,-0.01070528749462448
2008-03-07,6.5,0.0,0.0,0.0,0.06614305552326008,0.042140433256476,0.0443988305025207,0.02476269259244885,0.002262509641515892,-0.03385144675839918,-0.022916507630130117,0.020025668260719335,0.022299008747815707,0.01568399702969969,0.051283040190961526,0.06874133894614332,0.050905204150614225,-0.05260158301330282,-0.05399699878327294,-0.0669250804169429,-0.0026085181581891603,-0.01807746403093348,-0.039527048886504684,-0.04629176459097326,0.029106963153003783,-0.03376597900982545,-0.018860771389175468,0.0471882373788776,-0.03879266562210988,-0.038388957399956146,-0.03279546189744911,-0.008609548156937171,-0.005718038961949405,-0.010288157303110657,-0.024823964083889788,0.03553324006894881,0.017684915459483783,0.0444648100249465,-0.020999958655794147,0.017672928229887808,0.00038635910078425525,-0.02593900477125566,0.07006619897668218,-0.10057435694239693,-0.051959764844711966,0.017946022648331467,-0.010124833774199949,0.027758219062857935,-0.015885867300332833,0.013717628326793194,-0.018269231196420745,0.02044614935029948,-0.03045128025207997,-0.009767281702428262
2008-03-10,6.0,0.0,0.0,0.0,0.07979752079822586,-0.002848650267916034,0.043186768688106975,0.02861301877145778,-0.033341532931476986,-0.044745249628818866,-0.024500916805046218,-0.0011208114954078295,0.05634604797266161,0.06618226751740845,0.03082298151476092,-0.022261938477358894,-0.0203657019719456,-0.033673140553543826,-0.04407744149493374,-0.054008378257823175,-0.012408398065312161,0.008341179955332251,-0.013069529498034273,-0.024301045996760157,0.061513493457674456,-0.027086508905336808,0.008070437484074414,0.04003560086958114,-0.02475523286828602,-0.002282447921512618,-0.045066891923751205,-0.024225716371093987,0.02536087962944828,-0.016748880486278823,-0.028264620214284962,0.05512478405068565,0.01740152706529104,-0.008048375852734312,-0.0035996608342799188,0.0002868126962949917,0.02134169757921249,-0.002790247566058637,0.14651700676620039,-0.09165495142382048,-0.10692298862026979,-0.0020085744648528844,-0.03809086873221123,0.017629712110567526,-0.035776514893393764,-0.022071684952669122,-0.00875143943730863,0.010238699825528857,-0.021839469650079137,0.015630493847377868
2008-03-11,7.0,0.0,0.0,0.0,0.08852186736868607,-0.009365714425771802,0.045722625807096545,0.0101368495084904,-0.028697786981711087,-0.040158274935645576,-0.041737753385865495,-0.004000706598338908,0.08443343038298598,0.04341439144404199,0.02026744077199542,-0.032535639200241565,0.011579043997823564,-0.004871397004295793,-0.04150214993440238,-0.025695150213534197,-0.00551525134261227,0.032795335212047236,-0.025816734128720816,-0.008376719016371856,0.033105310346357095,-0.016136254211200296,0.006219189683477983,0.03154751416201108,-0.03185729916648897,-0.03267347074203538,-0.06585218033168998,-0.06322385532999239,0.025518545924002194,-0.03139805307206925,0.019430222382599806,-0.010463141705944215,0.011490006278473953,0.006494859186443395,0.09986984241682127,0.018432336981686424,-0.025549783844526632,-0.0063945787148630365,-0.031160637977403243,0.03708614873815558,-0.003036370313512989,0.01471044608509795,-0.011170184817430599,-0.017932450753465445,-0.002478341461884882,-0.0029169705240994002,-0.016142664967159003,0.010185055908907795,0.008900466347772074,-0.022257895921792087
2008-03-18,8.0,0.0,0.0,0.0,0.01403483173008604,0.018645106681933764,0.02972172870991968,0.00021501065040262083,0.017281000530409638,-0.01221098641075281,-0.006707344716330676,0.003069526410914767,0.024823308652832603,-0.004959078571892185,-0.004998425375411756,0.01165219374393404,-0.011385835932763152,-0.00872142999448787,-0.02913549644385022,-0.025345914852822664,-0.022747469088233545,0.044535052660307814,-0.027604325972754216,-0.0026469247517344613,0.016476413448245072,0.0035021393374799863,0.0057086663741357,0.033010652457586595,-0.027026188692703693,-0.050817074958184785,-0.06405476267212702,-0.0829473464576754,0.03683289708528042,-0.03900370272057893,0.03695947553159972,-0.0407914528482857,0.006568712929699089,0.008288999485935847,0.1090638540351235,0.043523757738651275,0.016216566589548537,-0.013913604901422438,-0.02534064706548844,0.0646234630362781,0.02730062328572869,0.009855583356925872,-0.02456844763356315,0.005113578010352566,0.02235175720596262,0.003706324282814701,0.018967432869509436,-0.00761028862981426,0.015310541280326682,0.011692434014787163
2008-03-27,7.0,0.0,0.0,0.0,0.07003431184356007,-0.006085245366664877,0.030963934541516837,0.012355475389816567,-0.02714647533473199,-0.03169989052706641,-0.027125411990161316,0.003746772566418608,0.04759527620402902,0.04951942711633051,0.03249772395735924,-0.027104674463140403,0.006846184871660874,-0.011835780214747548,-0.03069573068723059,-0.03076504110944532,-0.0014126232393144337,0.012923344037254864,-0.007518389139494107,-0.00040785909200728135,0.0371882964811663,-0.027722421554344585,-0.000918257012901037,0.021829982502054507,-0.012442113587040298,0.009605297743564776,-0.015338251978324832,0.013457063327259615,0.012838163240227265,0.006398123555765649,0.0002886481941321299,0.01646873991537308,0.001973387344146083,-0.001339766169270114,-0.004407637777786639,0.007836062856516583,-0.004788844299114079,-0.0030237274277667486,0.021076916468516952,-0.02241671069078917,-0.03448525522512103,-0.012217292040091171,-0.00032021625579503154,0.0068283790526182005,-0.007684158730178897,-0.02216120615479866,0.01609315839592381,-0.005675595825130959,0.014585624368894391,-0.013026831733882607
2008-04-02,9.0,0.0,0.0,0.0,0.09068093181432167,0.015234011370776611,0.06306621652273259,0.006949499883280714,-0.007146402994864691,-0.052260865742503944,-0.013707857430118493,-0.03563730560803209,0.1824998111411011,0.045828299833114594,-0.0615965923553713,0.017992572925280705,0.011574905664285661,-0.004965848761462356,-0.017534493503072176,-0.010683521004015368,0.005856097634567103,0.012744412229618314,-0.03178729194554428,-0.003011516871308027,0.026070070444379798,-0.010206099895153862,0.002209306014218814,0.02259334226259157,-0.027776916936033923,-0.03379974435659141,-0.048028938685988176,-0.04393008304127237,0.03354428857082829,-0.014803107781444502,0.016732750512404308,-0.0030354134652745327,0.008847077899329526,0.009769895465371093,0.04741228283017745,0.029239085277604687,-0.01935345400324144,-0.0019311231538461887,-0.03234552909948774,0.045712060223843665,0.0001032494626378006,0.028596470684370198,-0.005461073281587073,-0.014031393527678423,-0.008684319851903991,0.01576656401027925,-0.025707203112546973,-0.000628532596194744,0.03313322994519514,-0.01632198246625416
2008-04-07,6.0,0.0,0.0,0.0,0.0029063832507474495,0.00021415403165183164,0.004647319772800566,0.004057883848210014,-0.00512140484007864,-0.001439394761337164,-0.002357407841700449,0.00033009925400423,-0.002463446214114033,0.0008816375790538205,0.0011485056213876772,0.006773983705315988,0.005457352428070866,0.004922145298327808,-0.0028585314434825594,-0.0003685399449552937,-0.005430111377265576,0.0050930877093481024,-0.004673700021580975,0.0014911691438833515,-0.0010286444408502682,-0.002957296134644698,0.009109396692958923,-0.011490794135068996,0.002357841038203193,-0.003649577734422536,0.0066047914155517515,0.0029792820524619733,-0.00257394925264425,-0.0008598170575990514,-0.0013212400694200851,0.0023178074131584942,0.0019620895976713514,-0.006422255552935016,0.0035938653145998877,-0.0017170310564569753,0.0004396220168484011,0.002515222405093148,-0.003443617154911231,-0.002198327074038945,0.001841967580001373,-0.0005953049011832006,-0.004817814636004315,-0.005513101387354048,0.0017018193234638003,0.0015931461138557603,0.0016487797477931407,-0.004150595240690227,-0.0018711810588356642,0.0019793764353468217
2008-04-16,5.5,0.0,0.0,0.0,0.047399287888851796,0.0053258014683749706,0.04922560450919254,-0.026644818400674838,-0.05414590563604991,0.09765424992961004,-0.06839800518774505,-0.013198649751930074,0.0024640655774465746,0.1061200402258181,0.016342880291025385,0.06975223491507239,-0.035977296393180265,-0.0008087884076689389,-0.11151955046767244,0.13574560342236502,-0.02033391534946723,0.005201016862188452,-0.050712943592700066,-0.0024278791219144186,0.040317080791872975,-0.03206991074605842,0.020135264833028424,-0.01543028758928183,-0.04823385244424305,-0.014610016332662588,0.06066713143113378,0.02852132886639432,0.004751966149000038,-0.07025278585213098,0.03691398376770557,-0.027711734258651814,-0.0010868149559226659,-0.06377910149187895,-0.0005341620492319878,-0.06448510767131085,0.010396910718941714,-0.04287208872840771,-0.030970658926350748,0.002955198486412824,-0.03283811431541136,0.001486103001593157,0.009797823626876414,0.040221740274089,0.015773583247148004,0.01300963885029045,0.00752551480224716,0.023036171410145183,0.013238930980850841,0.005982832415574421
2008-04-22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-23,7.0,0.0,0.0,0.0,0.011345163566562344,0.007021614790981321,0.018054070941687032,0.0017618446835011312,-0.017139521004416087,-0.004817065501069706,-0.012715683290746049,0.01453464325415177,0.01415875917088262,0.01935332146307629,0.025424442658690958,0.02184608538504598,-0.041827031917605055,-0.04175981145003186,0.019102697627168236,-0.0016912098081559939,0.014364339485696076,-0.036598991151752566,0.006086231174715994,0.005008978959755416,-0.03624949966386751,0.01910340767332397,-0.004891637945854462,-0.010322024268239405,0.021424387753924794,0.0045413222597581356,0.042974753281678796,-0.019856893115200506,-0.05048632921610954,-0.020706308210657758,-0.021012483946325676,-0.030130873559356577,-0.020164072881569253,0.026091695121174766,0.014787953082281483,0.01615632120072139,-0.0076563800512508004,0.02572714788869937,-0.0077827290278771385,0.01888866645789737,0.02204190845070664,-0.01757025172034395,-0.03061378623538206,0.0016051789642819243,0.00203018480637739,0.008782828968894485,0.031147625771220103,-0.03607041341205855,-0.020511165272350508,0.027382747461691864
